planName, telemetryRowIndex, microsecondsSinceGpsEpoch, wattsPerM2, wavelength
DownScan, 29270, 943413648600000.2, 0.0012906769385776133, 177.605
DownScan, 29231, 943413580350000.2, 0.0013104317627525577, 177.615
DownScan, 29307, 943413713350000.2, 0.00131122308092003, 177.615
DownScan, 29232, 943413582100000.2, 0.0013207212628527684, 177.62
DownScan, 29233, 943413583850000.2, 0.0013338884002692718, 177.63
DownScan, 29243, 943413601350000.2, 0.0013337168639785694, 177.63
DownScan, 29321, 943413737850000.2, 0.0013338164848313702, 177.63
DownScan, 29389, 943413856850000.2, 0.0013357196598852688, 177.63
DownScan, 29303, 943413706350000.2, 0.0013423357366872742, 177.65
DownScan, 29320, 943413736100000.2, 0.0013286780264367463, 177.66
DownScan, 29315, 943413727350000.2, 0.0013064326315235034, 177.67
DownScan, 29390, 943413858600000.2, 0.0013064899865796778, 177.67
DownScan, 29230, 943413578600000.2, 0.0012936086525165186, 177.675
DownScan, 29276, 943413659100000.2, 0.0012946731728215104, 177.675
DownScan, 29549, 943414136850000.2, 0.001294528827421147, 177.675
DownScan, 29288, 943413680100000.2, 0.0012845372112808124, 177.68
DownScan, 29280, 943413666100000.2, 0.0012757095340110904, 177.685
DownScan, 29286, 943413676600000.2, 0.0012755658123452917, 177.685
DownScan, 29282, 943413669600000.2, 0.0012695941943873543, 177.695
DownScan, 29279, 943413664350000.2, 0.0012828816796520421, 177.705
DownScan, 29271, 943413650350000.2, 0.0012965620913542855, 177.71
DownScan, 29386, 943413851600000.2, 0.0013870916907893886, 177.745
DownScan, 29354, 943413795600000.2, 0.0013760466473893207, 177.76
DownScan, 29462, 943413984600000.2, 0.0013762854935260907, 177.76
DownScan, 29463, 943413986350000.2, 0.001377007772634663, 177.76
DownScan, 29237, 943413590850000.2, 0.0013681777630453133, 177.765
DownScan, 29298, 943413697600000.2, 0.0013683643235254356, 177.765
DownScan, 29299, 943413699350000.2, 0.001368091115636703, 177.765
DownScan, 29325, 943413744850000.2, 0.0013609501105456055, 177.77
DownScan, 29382, 943413844600000.2, 0.0013498813677390723, 177.78
DownScan, 29242, 943413599600000.2, 0.001349191131262278, 177.785
DownScan, 29562, 943414159600000.2, 0.001348689780356262, 177.785
DownScan, 29301, 943413702850000.2, 0.0013564176728655213, 177.795
DownScan, 29326, 943413746600000.2, 0.0013644629757889584, 177.8
DownScan, 29238, 943413592600000.2, 0.001373498125246508, 177.805
DownScan, 29336, 943413764100000.2, 0.0013832950460833393, 177.81
DownScan, 29564, 943414163100000.2, 0.0013834904765291315, 177.81
DownScan, 29419, 943413909350000.2, 0.001416169370911069, 177.83
DownScan, 29455, 943413972350000.2, 0.0014169289807714981, 177.83
DownScan, 29566, 943414166600000.2, 0.001417501588374116, 177.83
DownScan, 29578, 943414187600000.2, 0.0014165255163315045, 177.83
DownScan, 29454, 943413970600000.2, 0.0014218387640761677, 177.835
DownScan, 29467, 943413993350000.2, 0.0014350786289701383, 177.85
DownScan, 29583, 943414196350000.2, 0.0014359823881243323, 177.85
DownScan, 29340, 943413771100000.2, 0.00144133135173438, 177.855
DownScan, 29351, 943413790350000.2, 0.001479587895341875, 177.87
DownScan, 29572, 943414177100000.2, 0.0014811056629862207, 177.87
DownScan, 29585, 943414199850000.2, 0.0014803425240197165, 177.87
DownScan, 29851, 943414665350000.2, 0.0014991002522061444, 177.875
DownScan, 29590, 943414208600000.2, 0.001522875743182082, 177.88
DownScan, 29830, 943414628600000.2, 0.0015739160217916842, 177.89
DownScan, 29671, 943414350350000.2, 0.0016220177597064444, 177.9
DownScan, 29858, 943414677600000.2, 0.0016416451053345275, 177.905
DownScan, 29504, 943414058100000.2, 0.001656094837581617, 177.91
DownScan, 29677, 943414360850000.2, 0.0016567262471016062, 177.91
DownScan, 29895, 943414742350000.2, 0.0016567303371097684, 177.91
DownScan, 29503, 943414056350000.2, 0.0016658415475676084, 177.915
